

*** Start of Header ***

Signature:  	 HERA Writer V 1.1
Separator TAB
Decimal Separator:  "." 
Date:  	 05/05/2025 
Time:  	 09:40:54 
Username:  	 Guest 
Description:  	 Charge Histogram  
Dataset Channels: 	 2 
Dataset Samples:  	 6000 

Data taking Conditions:  	 L.E.D. Driver Setting:  
 
Dataset metadata
Date / Time creation: 	 20250505-T094054 
User: 	 Guest 
Activity code: 	 20 
Sub-Activity code: 	 1 
Sub-Activity: 	 A1.1 SiPM Characterization 

PSAU settings:
 Channel in use: 	 1 

Channels setting follow: 	  
Ch.:  	 0 
SiPM Serial: 	 10564 
Bias Voltage [V]: 	 54,00 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -100,00 
Channel Temperature [°C]: 	 21,50 
T Compensation:  	 Off 
dV/dT 	 20,00 
Ch.:  	 1 
SiPM Serial: 	 10567 
Bias Voltage [V]: 	 55,50 
Gain [dB]: 	 20,00 
Threshold [mV]: 	 -20,00 
Channel Temperature [°C]: 	 21,50 
T Compensation:  	 On 
dV/dT 	 20,00 

DGTZ settings:
 Model: 	 DT5720A 
Model #: 	 9 
Serial #: 	 1164 
Channel 0 Status: 	 Off 
Channel 1 Status: 	 On 
DC Offset 0: 	 -38 
DC Offset 1: 	 0 
Trigger Mode: 	 FALSE 
Trigger Rise Time: 	 8 
Trigger Mean: 	 8 
Trigger 0 Thresh.: 	 30 
Trigger 1 Thresh.: 	 0 
Gate Mode: 	 FALSE 
Gate Width|Pre|Hold: 	 696 | 112 | 5000 
Baseline Mean|Thresh.|NoFlatTime: 	 16 | 8 | 5000 
Coincidence Status: 	 FALSE 
Coincidence on GPO|Time: 	 0 | 0 
*** End of Header ***
 
ADC Channel	Counts	 
-950 	0 	
-850 	0 	
-750 	0 	
-650 	1 	
-550 	0 	
-450 	0 	
-350 	0 	
-250 	5 	
-150 	68 	
-50 	184 	
50 	302 	
150 	398 	
250 	435 	
350 	405 	
450 	418 	
550 	421 	
650 	404 	
750 	417 	
850 	416 	
950 	429 	
1050 	463 	
1150 	449 	
1250 	548 	
1350 	550 	
1450 	583 	
1550 	562 	
1650 	544 	
1750 	610 	
1850 	593 	
1950 	629 	
2050 	708 	
2150 	717 	
2250 	701 	
2350 	741 	
2450 	771 	
2550 	762 	
2650 	768 	
2750 	805 	
2850 	807 	
2950 	837 	
3050 	853 	
3150 	834 	
3250 	890 	
3350 	830 	
3450 	850 	
3550 	839 	
3650 	877 	
3750 	857 	
3850 	968 	
3950 	964 	
4050 	881 	
4150 	903 	
4250 	945 	
4350 	931 	
4450 	978 	
4550 	911 	
4650 	905 	
4750 	966 	
4850 	919 	
4950 	922 	
5050 	879 	
5150 	912 	
5250 	923 	
5350 	988 	
5450 	1000 	
5550 	1000 	
5650 	955 	
5750 	958 	
5850 	993 	
5950 	989 	
6050 	960 	
6150 	1017 	
6250 	996 	
6350 	1127 	
6450 	1011 	
6550 	1047 	
6650 	1046 	
6750 	1074 	
6850 	1040 	
6950 	1061 	
7050 	1090 	
7150 	1098 	
7250 	995 	
7350 	1039 	
7450 	1060 	
7550 	1047 	
7650 	1111 	
7750 	1030 	
7850 	1047 	
7950 	1076 	
8050 	1035 	
8150 	1051 	
8250 	1076 	
8350 	1059 	
8450 	1069 	
8550 	1078 	
8650 	1049 	
8750 	1033 	
8850 	1035 	
8950 	1014 	
9050 	1030 	
9150 	1030 	
9250 	1027 	
9350 	1044 	
9450 	1060 	
9550 	1062 	
9650 	1090 	
9750 	1072 	
9850 	1113 	
9950 	1153 	
10050 	1077 	
10150 	1163 	
10250 	1153 	
10350 	1254 	
10450 	1183 	
10550 	1190 	
10650 	1197 	
10750 	1213 	
10850 	1224 	
10950 	1243 	
11050 	1239 	
11150 	1227 	
11250 	1181 	
11350 	1205 	
11450 	1241 	
11550 	1222 	
11650 	1147 	
11750 	1198 	
11850 	1184 	
11950 	1142 	
12050 	1161 	
12150 	1099 	
12250 	1133 	
12350 	1085 	
12450 	1143 	
12550 	1112 	
12650 	1075 	
12750 	1090 	
12850 	1042 	
12950 	1068 	
13050 	930 	
13150 	1002 	
13250 	950 	
13350 	899 	
13450 	837 	
13550 	854 	
13650 	813 	
13750 	786 	
13850 	748 	
13950 	655 	
14050 	730 	
14150 	693 	
14250 	601 	
14350 	637 	
14450 	639 	
14550 	574 	
14650 	590 	
14750 	525 	
14850 	546 	
14950 	580 	
15050 	538 	
15150 	508 	
15250 	511 	
15350 	506 	
15450 	486 	
15550 	466 	
15650 	442 	
15750 	449 	
15850 	451 	
15950 	437 	
16050 	426 	
16150 	425 	
16250 	408 	
16350 	376 	
16450 	364 	
16550 	343 	
16650 	352 	
16750 	333 	
16850 	331 	
16950 	316 	
17050 	319 	
17150 	275 	
17250 	295 	
17350 	268 	
17450 	287 	
17550 	262 	
17650 	290 	
17750 	258 	
17850 	241 	
17950 	254 	
18050 	249 	
18150 	246 	
18250 	236 	
18350 	212 	
18450 	216 	
18550 	189 	
18650 	201 	
18750 	183 	
18850 	198 	
18950 	173 	
19050 	199 	
19150 	215 	
19250 	181 	
19350 	143 	
19450 	168 	
19550 	151 	
19650 	139 	
19750 	147 	
19850 	167 	
19950 	141 	
20050 	128 	
20150 	120 	
20250 	128 	
20350 	112 	
20450 	111 	
20550 	109 	
20650 	134 	
20750 	94 	
20850 	91 	
20950 	107 	
21050 	88 	
21150 	91 	
21250 	88 	
21350 	84 	
21450 	74 	
21550 	78 	
21650 	78 	
21750 	75 	
21850 	70 	
21950 	74 	
22050 	61 	
22150 	77 	
22250 	66 	
22350 	65 	
22450 	67 	
22550 	62 	
22650 	52 	
22750 	51 	
22850 	59 	
22950 	43 	
23050 	40 	
23150 	38 	
23250 	62 	
23350 	55 	
23450 	45 	
23550 	39 	
23650 	33 	
23750 	34 	
23850 	37 	
23950 	38 	
24050 	29 	
24150 	33 	
24250 	39 	
24350 	27 	
24450 	31 	
24550 	29 	
24650 	25 	
24750 	25 	
24850 	24 	
24950 	28 	
25050 	23 	
25150 	30 	
25250 	21 	
25350 	25 	
25450 	25 	
25550 	24 	
25650 	17 	
25750 	24 	
25850 	18 	
25950 	22 	
26050 	12 	
26150 	14 	
26250 	13 	
26350 	13 	
26450 	5 	
26550 	9 	
26650 	16 	
26750 	7 	
26850 	10 	
26950 	4 	
27050 	7 	
27150 	4 	
27250 	4 	
27350 	1 	
27450 	0 	
27550 	1 	
27650 	0 	
27750 	3 	
27850 	0 	
27950 	0 	
28050 	1 	
28150 	0 	
28250 	0 	
28350 	0 	
28450 	1 	
28550 	0 	
28650 	1 	
28750 	0 	
28850 	1 	
28950 	0 	
29050 	1 	
29150 	0 	
29250 	0 	
29350 	0 	
29450 	0 	
29550 	1 	
29650 	0 	
29750 	0 	
29850 	1 	
29950 	0 	
30050 	0 	
30150 	1 	
30250 	0 	
30350 	0 	
30450 	0 	
30550 	0 	
