ADC Channel - Charge distribution,Counts - Charge distribution
271.50,20.00
272.50,15.00
273.50,16.00
274.50,17.00
275.50,24.00
276.50,18.00
277.50,6.00
278.50,10.00
279.50,11.00
280.50,14.00
281.50,19.00
282.50,8.00
283.50,8.00
284.50,13.00
285.50,12.00
286.50,9.00
287.50,7.00
288.50,11.00
289.50,19.00
290.50,4.00
291.50,7.00
292.50,8.00
293.50,12.00
294.50,12.00
295.50,6.00
296.50,12.00
297.50,11.00
298.50,9.00
299.50,9.00
300.50,8.00
301.50,3.00
302.50,5.00
303.50,5.00
304.50,4.00
305.50,7.00
306.50,5.00
307.50,4.00
308.50,7.00
309.50,7.00
310.50,9.00
311.50,4.00
312.50,3.00
313.50,1.00
314.50,8.00
315.50,7.00
316.50,6.00
317.50,5.00
318.50,3.00
319.50,1.00
320.50,3.00
321.50,3.00
322.50,3.00
323.50,4.00
324.50,2.00
325.50,6.00
326.50,6.00
327.50,4.00
328.50,4.00
329.50,2.00
330.50,3.00
331.50,5.00
332.50,6.00
333.50,3.00
334.50,1.00
335.50,4.00
336.50,2.00
337.50,5.00
338.50,4.00
339.50,5.00
340.50,1.00
341.50,3.00
342.50,7.00
343.50,2.00
344.50,3.00
345.50,2.00
346.50,0.00
347.50,0.00
348.50,1.00
349.50,1.00
350.50,2.00
351.50,0.00
352.50,2.00
353.50,0.00
354.50,0.00
355.50,1.00
356.50,2.00
357.50,0.00
358.50,2.00
359.50,0.00
360.50,0.00
361.50,1.00
362.50,1.00
363.50,1.00
364.50,0.00
365.50,1.00
366.50,0.00
367.50,4.00
368.50,1.00
369.50,0.00
370.50,1.00
371.50,0.00
372.50,0.00
373.50,0.00
374.50,1.00
375.50,0.00
376.50,0.00
377.50,0.00
378.50,0.00
379.50,0.00
380.50,0.00
381.50,0.00
382.50,0.00
383.50,0.00
384.50,0.00
385.50,0.00
386.50,1.00
387.50,0.00
388.50,0.00
389.50,1.00
390.50,0.00
391.50,0.00
392.50,2.00
393.50,1.00
394.50,0.00
395.50,0.00
396.50,0.00
397.50,0.00
398.50,0.00
399.50,0.00
400.50,0.00
401.50,0.00
402.50,0.00
403.50,0.00
404.50,0.00
405.50,1.00
406.50,0.00
407.50,0.00
408.50,0.00
409.50,0.00
410.50,0.00
411.50,0.00
412.50,0.00
413.50,0.00
414.50,0.00
415.50,0.00
416.50,0.00
417.50,0.00
418.50,0.00
419.50,1.00
420.50,0.00
421.50,0.00
422.50,0.00
423.50,0.00
424.50,0.00
425.50,0.00
426.50,0.00
427.50,0.00
428.50,1.00
429.50,0.00
430.50,0.00
431.50,0.00
432.50,0.00
433.50,0.00
434.50,0.00
435.50,0.00
436.50,1.00
437.50,0.00
438.50,0.00
439.50,0.00
440.50,1.00
441.50,1.00
442.50,0.00
443.50,0.00
444.50,0.00
445.50,0.00
446.50,0.00
447.50,0.00
448.50,0.00
449.50,0.00
450.50,0.00
451.50,0.00
452.50,1.00
453.50,0.00
454.50,0.00
455.50,0.00
456.50,0.00
457.50,0.00
458.50,0.00
459.50,0.00
460.50,0.00
461.50,0.00
462.50,0.00
463.50,0.00
464.50,0.00
465.50,0.00
466.50,0.00
467.50,0.00
468.50,0.00
469.50,0.00
470.50,0.00
471.50,0.00
472.50,0.00
473.50,0.00
474.50,0.00
475.50,0.00
476.50,0.00
477.50,0.00
478.50,0.00
479.50,0.00
480.50,0.00
481.50,0.00
482.50,0.00
483.50,0.00
484.50,0.00
485.50,0.00
486.50,0.00
487.50,0.00
488.50,0.00
489.50,0.00
490.50,0.00
491.50,0.00
492.50,0.00
493.50,0.00
494.50,0.00
495.50,0.00
496.50,0.00
497.50,0.00
498.50,0.00
499.50,0.00
500.50,0.00
501.50,0.00
502.50,0.00
503.50,0.00
504.50,0.00
505.50,0.00
506.50,0.00
507.50,0.00
508.50,0.00
509.50,0.00
510.50,0.00
511.50,0.00
512.50,0.00
513.50,0.00
514.50,0.00
515.50,0.00
516.50,0.00
517.50,0.00
518.50,0.00
519.50,0.00
520.50,0.00
521.50,0.00
522.50,0.00
523.50,0.00
524.50,0.00
525.50,0.00
526.50,0.00
527.50,0.00
528.50,0.00
529.50,0.00
530.50,0.00
531.50,0.00
532.50,0.00
533.50,0.00
534.50,0.00
535.50,0.00
536.50,0.00
537.50,0.00
538.50,0.00
539.50,0.00
540.50,0.00
541.50,0.00
542.50,0.00
543.50,0.00
544.50,0.00
545.50,0.00
546.50,0.00
547.50,0.00
548.50,0.00
549.50,0.00
550.50,0.00
551.50,0.00
552.50,0.00
553.50,0.00
554.50,0.00
555.50,0.00
556.50,0.00
557.50,0.00
558.50,0.00
559.50,0.00
560.50,0.00
561.50,0.00
562.50,0.00
563.50,0.00
564.50,0.00
565.50,0.00
566.50,0.00
567.50,0.00
568.50,0.00
569.50,0.00
570.50,0.00
571.50,0.00
572.50,0.00
573.50,0.00
574.50,0.00
575.50,0.00
576.50,0.00
577.50,0.00
578.50,0.00
579.50,0.00
580.50,0.00
581.50,0.00
582.50,0.00
583.50,0.00
584.50,0.00
585.50,0.00
586.50,0.00
587.50,0.00
588.50,0.00
589.50,0.00
590.50,0.00
591.50,0.00
592.50,0.00
593.50,0.00
594.50,0.00
595.50,0.00
596.50,0.00
597.50,0.00
598.50,0.00
599.50,0.00
600.50,0.00
601.50,0.00
602.50,0.00
603.50,0.00
604.50,0.00
605.50,0.00
606.50,0.00
607.50,0.00
608.50,0.00
609.50,0.00
610.50,0.00
611.50,0.00
612.50,0.00
613.50,0.00
614.50,0.00
615.50,0.00
616.50,0.00
617.50,0.00
618.50,0.00
619.50,0.00
620.50,0.00
621.50,0.00
622.50,0.00
623.50,0.00
624.50,0.00
625.50,0.00
626.50,0.00
627.50,0.00
628.50,0.00
629.50,0.00
630.50,0.00
631.50,0.00
632.50,0.00
633.50,0.00
634.50,0.00
635.50,0.00
636.50,0.00
637.50,0.00
638.50,0.00
639.50,0.00
640.50,0.00
641.50,0.00
642.50,0.00
643.50,0.00
644.50,0.00
645.50,0.00
646.50,0.00
647.50,0.00
648.50,0.00
649.50,0.00
650.50,0.00
651.50,0.00
652.50,0.00
653.50,0.00
654.50,0.00
655.50,0.00
656.50,0.00
657.50,0.00
658.50,0.00
659.50,0.00
660.50,0.00
661.50,0.00
662.50,0.00
663.50,0.00
664.50,0.00
665.50,0.00
666.50,0.00
667.50,0.00
668.50,0.00
669.50,0.00
670.50,0.00
671.50,0.00
672.50,0.00
673.50,0.00
674.50,0.00
675.50,0.00
676.50,0.00
677.50,0.00
678.50,0.00
679.50,0.00
680.50,0.00
681.50,0.00
682.50,0.00
683.50,0.00
684.50,0.00
685.50,0.00
686.50,0.00
687.50,0.00
688.50,0.00
689.50,0.00
690.50,0.00
691.50,0.00
692.50,0.00
693.50,0.00
694.50,0.00
695.50,0.00
696.50,0.00
697.50,0.00
698.50,0.00
699.50,0.00
700.50,0.00
701.50,0.00
702.50,0.00
703.50,0.00
704.50,0.00
705.50,0.00
706.50,0.00
707.50,0.00
708.50,0.00
709.50,0.00
710.50,0.00
711.50,0.00
712.50,0.00
713.50,0.00
714.50,0.00
715.50,0.00
716.50,0.00
717.50,0.00
718.50,0.00
719.50,0.00
720.50,0.00
721.50,0.00
722.50,0.00
723.50,0.00
724.50,0.00
725.50,0.00
726.50,0.00
727.50,0.00
728.50,0.00
729.50,0.00
730.50,0.00
731.50,0.00
732.50,0.00
733.50,0.00
734.50,0.00
735.50,0.00
736.50,0.00
737.50,0.00
738.50,0.00
739.50,0.00
740.50,0.00
741.50,0.00
742.50,0.00
743.50,0.00
744.50,0.00
745.50,0.00
746.50,0.00
747.50,0.00
748.50,0.00
749.50,0.00
750.50,0.00
751.50,0.00
752.50,0.00
753.50,0.00
754.50,0.00
755.50,0.00
756.50,0.00
757.50,0.00
758.50,0.00
759.50,0.00
760.50,0.00
761.50,0.00
762.50,0.00
763.50,0.00
764.50,0.00
765.50,0.00
766.50,0.00
767.50,0.00
768.50,0.00
769.50,0.00
770.50,0.00
771.50,0.00
772.50,0.00
773.50,0.00
774.50,0.00
775.50,0.00
776.50,0.00
777.50,0.00
778.50,0.00
779.50,0.00
780.50,0.00
781.50,0.00
782.50,0.00
783.50,0.00
784.50,0.00
785.50,0.00
786.50,0.00
787.50,0.00
788.50,0.00
789.50,0.00
790.50,0.00
791.50,0.00
792.50,0.00
793.50,0.00
794.50,0.00
795.50,0.00
796.50,0.00
797.50,0.00
798.50,0.00
799.50,0.00
800.50,0.00
801.50,0.00
802.50,0.00
803.50,0.00
804.50,0.00
805.50,0.00
806.50,0.00
807.50,0.00
808.50,0.00
809.50,0.00
810.50,0.00
811.50,0.00
812.50,0.00
813.50,0.00
814.50,0.00
815.50,0.00
816.50,0.00
817.50,0.00
818.50,0.00
819.50,0.00
820.50,0.00
821.50,0.00
822.50,0.00
823.50,0.00
824.50,0.00
825.50,0.00
826.50,0.00
827.50,0.00
828.50,0.00
829.50,0.00
830.50,0.00
831.50,0.00
832.50,0.00
833.50,0.00
834.50,0.00
835.50,0.00
836.50,0.00
837.50,0.00
838.50,0.00
839.50,0.00
840.50,0.00
841.50,0.00
842.50,0.00
843.50,0.00
844.50,0.00
845.50,0.00
846.50,0.00
847.50,0.00
848.50,0.00
849.50,0.00
850.50,0.00
851.50,0.00
852.50,0.00
853.50,0.00
854.50,0.00
855.50,0.00
856.50,0.00
857.50,0.00
858.50,0.00
859.50,0.00
860.50,0.00
861.50,0.00
862.50,0.00
863.50,0.00
864.50,0.00
865.50,0.00
866.50,0.00
867.50,0.00
868.50,0.00
869.50,0.00
870.50,0.00
871.50,0.00
872.50,0.00
873.50,0.00
874.50,0.00
875.50,0.00
876.50,0.00
877.50,0.00
878.50,0.00
879.50,0.00
880.50,0.00
881.50,0.00
882.50,0.00
883.50,0.00
884.50,0.00
885.50,0.00
886.50,0.00
887.50,0.00
888.50,0.00
889.50,0.00
890.50,0.00
891.50,0.00
892.50,0.00
893.50,0.00
894.50,0.00
895.50,0.00
896.50,0.00
897.50,0.00
898.50,0.00
899.50,0.00
900.50,0.00
901.50,0.00
902.50,0.00
903.50,0.00
904.50,0.00
905.50,0.00
906.50,0.00
907.50,0.00
908.50,0.00
909.50,0.00
910.50,0.00
911.50,0.00
912.50,0.00
913.50,0.00
914.50,0.00
915.50,0.00
916.50,0.00
917.50,0.00
918.50,0.00
919.50,0.00
920.50,0.00
921.50,0.00
922.50,0.00
923.50,0.00
924.50,0.00
925.50,0.00
926.50,0.00
927.50,0.00
928.50,0.00
929.50,0.00
930.50,0.00
931.50,0.00
932.50,0.00
933.50,0.00
934.50,0.00
935.50,0.00
936.50,0.00
937.50,0.00
938.50,0.00
939.50,0.00
940.50,0.00
941.50,0.00
942.50,0.00
943.50,0.00
944.50,0.00
945.50,0.00
946.50,0.00
947.50,0.00
948.50,0.00
949.50,0.00
950.50,0.00
951.50,0.00
952.50,0.00
953.50,0.00
954.50,0.00
955.50,0.00
956.50,0.00
957.50,0.00
958.50,0.00
959.50,0.00
960.50,0.00
961.50,0.00
962.50,0.00
963.50,0.00
964.50,0.00
965.50,0.00
966.50,0.00
967.50,0.00
968.50,0.00
969.50,0.00
970.50,0.00
971.50,0.00
972.50,0.00
973.50,0.00
974.50,0.00
975.50,0.00
976.50,0.00
977.50,0.00
978.50,0.00
979.50,0.00
980.50,0.00
981.50,0.00
982.50,0.00
983.50,0.00
984.50,0.00
985.50,0.00
986.50,0.00
987.50,0.00
988.50,0.00
989.50,0.00
990.50,0.00
991.50,0.00
992.50,0.00
993.50,0.00
994.50,0.00
995.50,0.00
996.50,0.00
997.50,0.00
998.50,0.00
999.50,0.00
1000.50,0.00
1001.50,0.00
1002.50,0.00
1003.50,0.00
1004.50,0.00
1005.50,0.00
1006.50,0.00
1007.50,0.00
1008.50,0.00
1009.50,0.00
1010.50,0.00
1011.50,0.00
1012.50,0.00
1013.50,0.00
1014.50,0.00
1015.50,0.00
1016.50,0.00
1017.50,0.00
1018.50,0.00
1019.50,0.00
1020.50,0.00
1021.50,0.00
1022.50,0.00
1023.50,0.00
1024.50,0.00
1025.50,0.00
1026.50,0.00
1027.50,0.00
1028.50,0.00
1029.50,0.00
1030.50,0.00
1031.50,0.00
1032.50,0.00
1033.50,0.00
1034.50,0.00
1035.50,0.00
1036.50,0.00
1037.50,0.00
1038.50,0.00
1039.50,0.00
1040.50,0.00
1041.50,0.00
1042.50,0.00
1043.50,0.00
1044.50,0.00
1045.50,0.00
1046.50,0.00
1047.50,0.00
1048.50,0.00
1049.50,0.00
1050.50,0.00
1051.50,0.00
1052.50,0.00
1053.50,0.00
1054.50,0.00
1055.50,0.00
1056.50,0.00
1057.50,0.00
1058.50,0.00
1059.50,0.00
1060.50,0.00
1061.50,0.00
1062.50,0.00
1063.50,0.00
1064.50,0.00
1065.50,0.00
1066.50,0.00
1067.50,0.00
1068.50,0.00
1069.50,0.00
1070.50,0.00
1071.50,0.00
1072.50,0.00
1073.50,0.00
1074.50,0.00
1075.50,0.00
1076.50,0.00
1077.50,0.00
1078.50,0.00
1079.50,0.00
1080.50,0.00
1081.50,0.00
1082.50,0.00
1083.50,0.00
1084.50,0.00
1085.50,0.00
1086.50,0.00
1087.50,0.00
1088.50,0.00
1089.50,0.00
1090.50,0.00
1091.50,0.00
1092.50,0.00
1093.50,0.00
1094.50,0.00
1095.50,0.00
1096.50,0.00
1097.50,0.00
1098.50,0.00
1099.50,0.00
1100.50,0.00
1101.50,0.00
1102.50,0.00
1103.50,0.00
1104.50,0.00
1105.50,0.00
1106.50,0.00
1107.50,0.00
1108.50,0.00
1109.50,0.00
1110.50,0.00
1111.50,0.00
1112.50,0.00
1113.50,0.00
1114.50,0.00
1115.50,0.00
1116.50,0.00
1117.50,0.00
1118.50,0.00
1119.50,0.00
1120.50,0.00
1121.50,0.00
1122.50,0.00
1123.50,0.00
1124.50,0.00
1125.50,0.00
1126.50,0.00
1127.50,0.00
1128.50,0.00
1129.50,0.00
1130.50,0.00
1131.50,0.00
1132.50,0.00
1133.50,0.00
1134.50,0.00
1135.50,0.00
1136.50,0.00
1137.50,0.00
1138.50,0.00
1139.50,0.00
1140.50,0.00
1141.50,0.00
1142.50,0.00
1143.50,0.00
1144.50,0.00
1145.50,0.00
1146.50,0.00
1147.50,0.00
1148.50,0.00
1149.50,0.00
1150.50,0.00
1151.50,0.00
1152.50,0.00
1153.50,0.00
1154.50,0.00
1155.50,0.00
1156.50,0.00
1157.50,0.00
1158.50,0.00
1159.50,0.00
1160.50,0.00
1161.50,0.00
1162.50,0.00
1163.50,0.00
1164.50,0.00
1165.50,0.00
1166.50,0.00
1167.50,0.00
1168.50,0.00
1169.50,0.00
1170.50,0.00
1171.50,0.00
1172.50,0.00
1173.50,0.00
1174.50,0.00
1175.50,0.00
1176.50,0.00
1177.50,0.00
1178.50,0.00
1179.50,0.00
1180.50,0.00
1181.50,0.00
1182.50,0.00
1183.50,0.00
1184.50,0.00
1185.50,0.00
1186.50,0.00
1187.50,0.00
1188.50,0.00
1189.50,0.00
1190.50,0.00
1191.50,0.00
1192.50,0.00
1193.50,0.00
1194.50,0.00
1195.50,0.00
1196.50,0.00
1197.50,0.00
1198.50,0.00
1199.50,0.00
1200.50,0.00
1201.50,0.00
1202.50,0.00
1203.50,0.00
1204.50,0.00
1205.50,0.00
1206.50,0.00
1207.50,0.00
1208.50,0.00
1209.50,0.00
1210.50,0.00
1211.50,0.00
1212.50,0.00
1213.50,0.00
1214.50,0.00
1215.50,0.00
1216.50,0.00
1217.50,0.00
1218.50,0.00
1219.50,0.00
1220.50,0.00
1221.50,0.00
1222.50,0.00
1223.50,0.00
1224.50,0.00
1225.50,0.00
1226.50,0.00
1227.50,0.00
1228.50,0.00
1229.50,0.00
1230.50,0.00
1231.50,0.00
1232.50,0.00
1233.50,0.00
1234.50,0.00
1235.50,0.00
1236.50,0.00
1237.50,0.00
1238.50,0.00
1239.50,0.00
1240.50,0.00
1241.50,0.00
1242.50,0.00
1243.50,0.00
1244.50,0.00
1245.50,0.00
1246.50,0.00
1247.50,0.00
1248.50,0.00
1249.50,0.00
1250.50,0.00
1251.50,0.00
1252.50,0.00
1253.50,0.00
1254.50,0.00
1255.50,0.00
1256.50,0.00
1257.50,0.00
1258.50,0.00
1259.50,0.00
1260.50,0.00
1261.50,0.00
1262.50,0.00
1263.50,0.00
1264.50,0.00
1265.50,0.00
1266.50,0.00
1267.50,0.00
1268.50,0.00
1269.50,0.00
1270.50,0.00
1271.50,0.00
1272.50,0.00
1273.50,0.00
1274.50,0.00
1275.50,0.00
1276.50,0.00
1277.50,0.00
1278.50,0.00
1279.50,0.00
1280.50,0.00
1281.50,0.00
1282.50,0.00
1283.50,0.00
1284.50,0.00
1285.50,0.00
1286.50,0.00
1287.50,0.00
1288.50,0.00
1289.50,0.00
1290.50,0.00
1291.50,0.00
1292.50,0.00
1293.50,0.00
1294.50,0.00
1295.50,0.00
1296.50,0.00
1297.50,0.00
1298.50,0.00
1299.50,0.00
1300.50,0.00
1301.50,0.00
1302.50,0.00
1303.50,0.00
1304.50,0.00
1305.50,0.00
1306.50,0.00
1307.50,0.00
1308.50,0.00
1309.50,0.00
1310.50,0.00
1311.50,0.00
1312.50,0.00
1313.50,0.00
1314.50,0.00
1315.50,0.00
1316.50,0.00
1317.50,0.00
1318.50,0.00
1319.50,0.00
1320.50,0.00
1321.50,0.00
1322.50,0.00
1323.50,0.00
1324.50,0.00
1325.50,0.00
1326.50,0.00
1327.50,0.00
1328.50,0.00
1329.50,0.00
1330.50,0.00
1331.50,0.00
1332.50,0.00
1333.50,0.00
1334.50,0.00
1335.50,0.00
1336.50,0.00
1337.50,0.00
1338.50,0.00
1339.50,0.00
1340.50,0.00
1341.50,0.00
1342.50,0.00
1343.50,0.00
1344.50,0.00
1345.50,0.00
1346.50,0.00
1347.50,0.00
1348.50,0.00
1349.50,0.00
1350.50,0.00
1351.50,0.00
1352.50,0.00
1353.50,0.00
1354.50,0.00
1355.50,0.00
1356.50,0.00
1357.50,0.00
1358.50,0.00
1359.50,0.00
1360.50,0.00
1361.50,0.00
1362.50,0.00
1363.50,0.00
1364.50,0.00
1365.50,0.00
1366.50,0.00
1367.50,0.00
1368.50,0.00
1369.50,0.00
1370.50,0.00
1371.50,0.00
1372.50,0.00
1373.50,0.00
1374.50,0.00
1375.50,0.00
1376.50,0.00
1377.50,0.00
1378.50,0.00
1379.50,0.00
1380.50,0.00
1381.50,0.00
1382.50,0.00
1383.50,0.00
1384.50,0.00
1385.50,0.00
1386.50,0.00
1387.50,0.00
1388.50,0.00
1389.50,0.00
1390.50,0.00
1391.50,0.00
1392.50,0.00
1393.50,0.00
1394.50,0.00
1395.50,0.00
1396.50,0.00
1397.50,0.00
1398.50,0.00
1399.50,0.00
1400.50,0.00
1401.50,0.00
1402.50,0.00
1403.50,0.00
1404.50,0.00
1405.50,0.00
1406.50,0.00
1407.50,0.00
1408.50,0.00
1409.50,0.00
