

*** Start of Header ***

Signature:  	 HERA Writer V 1.1
Separator TAB
Decimal Separator:  "." 
Date:  	 12/06/2025 
Time:  	 09:41:57 
Username:  	 Guest 
Description:  	 Charge Histogram  
Dataset Channels: 	 2 
Dataset Samples:  	 2500 

Data taking Conditions:  	 L.E.D. Driver Setting:  
 
Dataset metadata
Date / Time creation: 	 20250612-T094157 
User: 	 Guest 
Activity code: 	 20 
Sub-Activity code: 	 1 
Sub-Activity: 	 A1.1 SiPM Characterization 

PSAU settings:
 Channel in use: 	 1 

Channels setting follow: 	  
Ch.:  	 0 
SiPM Serial: 	 10564 
Bias Voltage [V]: 	 55,00 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -10,00 
Channel Temperature [°C]: 	 21,40 
T Compensation:  	 Off 
dV/dT 	 20,00 
Ch.:  	 1 
SiPM Serial: 	 10567 
Bias Voltage [V]: 	 54,50 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -250,00 
Channel Temperature [°C]: 	 27,50 
T Compensation:  	 On 
dV/dT 	 20,00 

DGTZ settings:
 Model: 	 DT5720A 
Model #: 	 9 
Serial #: 	 1164 
Channel 0 Status: 	 Off 
Channel 1 Status: 	 On 
DC Offset 0: 	 -38 
DC Offset 1: 	 0 
Trigger Mode: 	 FALSE 
Trigger Rise Time: 	 8 
Trigger Mean: 	 8 
Trigger 0 Thresh.: 	 30 
Trigger 1 Thresh.: 	 0 
Gate Mode: 	 FALSE 
Gate Width|Pre|Hold: 	 200 | 72 | 5000 
Baseline Mean|Thresh.|NoFlatTime: 	 16 | 8 | 5000 
Coincidence Status: 	 FALSE 
Coincidence on GPO|Time: 	 0 | 0 
*** End of Header ***
 
ADC Channel	Counts	 
-97.50 	0 	
-92.50 	0 	
-87.50 	0 	
-82.50 	0 	
-77.50 	1 	
-72.50 	0 	
-67.50 	0 	
-62.50 	0 	
-57.50 	1 	
-52.50 	0 	
-47.50 	0 	
-42.50 	2 	
-37.50 	2 	
-32.50 	1 	
-27.50 	3 	
-22.50 	3 	
-17.50 	8 	
-12.50 	6 	
-7.50 	6 	
-2.50 	15 	
2.50 	12 	
7.50 	15 	
12.50 	7 	
17.50 	11 	
22.50 	3 	
27.50 	2 	
32.50 	0 	
37.50 	2 	
42.50 	2 	
47.50 	0 	
52.50 	0 	
57.50 	0 	
62.50 	2 	
67.50 	0 	
72.50 	0 	
77.50 	4 	
82.50 	3 	
87.50 	4 	
92.50 	10 	
97.50 	14 	
102.50 	20 	
107.50 	34 	
112.50 	64 	
117.50 	79 	
122.50 	87 	
127.50 	114 	
132.50 	113 	
137.50 	91 	
142.50 	79 	
147.50 	71 	
152.50 	48 	
157.50 	26 	
162.50 	12 	
167.50 	7 	
172.50 	10 	
177.50 	5 	
182.50 	9 	
187.50 	4 	
192.50 	4 	
197.50 	3 	
202.50 	8 	
207.50 	6 	
212.50 	9 	
217.50 	12 	
222.50 	22 	
227.50 	30 	
232.50 	54 	
237.50 	76 	
242.50 	114 	
247.50 	205 	
252.50 	255 	
257.50 	288 	
262.50 	378 	
267.50 	396 	
272.50 	362 	
277.50 	322 	
282.50 	287 	
287.50 	206 	
292.50 	144 	
297.50 	105 	
302.50 	70 	
307.50 	39 	
312.50 	30 	
317.50 	26 	
322.50 	21 	
327.50 	34 	
332.50 	33 	
337.50 	28 	
342.50 	31 	
347.50 	36 	
352.50 	42 	
357.50 	63 	
362.50 	90 	
367.50 	143 	
372.50 	273 	
377.50 	347 	
382.50 	519 	
387.50 	717 	
392.50 	863 	
397.50 	976 	
402.50 	980 	
407.50 	966 	
412.50 	865 	
417.50 	739 	
422.50 	559 	
427.50 	392 	
432.50 	282 	
437.50 	190 	
442.50 	159 	
447.50 	107 	
452.50 	100 	
457.50 	80 	
462.50 	72 	
467.50 	80 	
472.50 	78 	
477.50 	97 	
482.50 	96 	
487.50 	95 	
492.50 	156 	
497.50 	234 	
502.50 	369 	
507.50 	567 	
512.50 	768 	
517.50 	1129 	
522.50 	1408 	
527.50 	1679 	
532.50 	1910 	
537.50 	1904 	
542.50 	1896 	
