

*** Start of Header ***

Signature:  	 HERA Writer V 1.1
Separator TAB
Decimal Separator:  "." 
Date:  	 05/05/2025 
Time:  	 11:02:14 
Username:  	 Guest 
Description:  	 Charge Histogram  
Dataset Channels: 	 2 
Dataset Samples:  	 600 

Data taking Conditions:  	 L.E.D. Driver Setting:  
 
Dataset metadata
Date / Time creation: 	 20250505-T110213 
User: 	 Guest 
Activity code: 	 20 
Sub-Activity code: 	 1 
Sub-Activity: 	 A1.1 SiPM Characterization 

PSAU settings:
 Channel in use: 	 1 

Channels setting follow: 	  
Ch.:  	 0 
SiPM Serial: 	 10564 
Bias Voltage [V]: 	 54,00 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -100,00 
Channel Temperature [°C]: 	 21,50 
T Compensation:  	 Off 
dV/dT 	 20,00 
Ch.:  	 1 
SiPM Serial: 	 10567 
Bias Voltage [V]: 	 55,50 
Gain [dB]: 	 20,00 
Threshold [mV]: 	 -20,00 
Channel Temperature [°C]: 	 21,50 
T Compensation:  	 On 
dV/dT 	 20,00 

DGTZ settings:
 Model: 	 DT5720A 
Model #: 	 9 
Serial #: 	 1164 
Channel 0 Status: 	 Off 
Channel 1 Status: 	 On 
DC Offset 0: 	 -38 
DC Offset 1: 	 0 
Trigger Mode: 	 FALSE 
Trigger Rise Time: 	 8 
Trigger Mean: 	 8 
Trigger 0 Thresh.: 	 30 
Trigger 1 Thresh.: 	 0 
Gate Mode: 	 FALSE 
Gate Width|Pre|Hold: 	 696 | 112 | 5000 
Baseline Mean|Thresh.|NoFlatTime: 	 16 | 8 | 5000 
Coincidence Status: 	 FALSE 
Coincidence on GPO|Time: 	 0 | 0 
*** End of Header ***
 
ADC Channel	Counts	 
9950 	851 	
10050 	851 	
10150 	844 	
10250 	852 	
10350 	812 	
10450 	877 	
10550 	825 	
10650 	832 	
10750 	810 	
10850 	849 	
10950 	832 	
11050 	795 	
11150 	875 	
11250 	810 	
11350 	825 	
11450 	809 	
11550 	827 	
11650 	847 	
11750 	826 	
11850 	792 	
11950 	809 	
12050 	824 	
12150 	809 	
12250 	826 	
12350 	797 	
12450 	784 	
12550 	761 	
12650 	750 	
12750 	775 	
12850 	732 	
12950 	721 	
13050 	744 	
13150 	701 	
13250 	661 	
13350 	702 	
13450 	695 	
13550 	675 	
13650 	645 	
13750 	646 	
13850 	621 	
13950 	575 	
14050 	603 	
14150 	619 	
14250 	542 	
14350 	556 	
14450 	566 	
14550 	560 	
14650 	534 	
14750 	545 	
14850 	515 	
14950 	477 	
15050 	515 	
15150 	503 	
15250 	440 	
15350 	451 	
15450 	416 	
15550 	413 	
15650 	377 	
15750 	390 	
15850 	380 	
15950 	347 	
16050 	361 	
16150 	352 	
16250 	356 	
16350 	329 	
16450 	330 	
16550 	300 	
16650 	296 	
16750 	293 	
16850 	257 	
16950 	251 	
17050 	262 	
17150 	253 	
17250 	244 	
17350 	252 	
17450 	243 	
17550 	202 	
17650 	201 	
17750 	190 	
17850 	195 	
17950 	176 	
18050 	204 	
18150 	192 	
18250 	151 	
18350 	151 	
18450 	146 	
18550 	153 	
18650 	132 	
18750 	142 	
18850 	141 	
18950 	116 	
19050 	131 	
19150 	121 	
19250 	93 	
19350 	98 	
19450 	101 	
19550 	102 	
19650 	96 	
19750 	72 	
19850 	84 	
19950 	70 	
20050 	60 	
20150 	71 	
20250 	53 	
20350 	62 	
20450 	54 	
20550 	56 	
20650 	52 	
20750 	58 	
20850 	43 	
20950 	44 	
21050 	30 	
21150 	39 	
21250 	32 	
21350 	33 	
21450 	38 	
21550 	37 	
21650 	21 	
21750 	37 	
21850 	26 	
21950 	24 	
22050 	29 	
22150 	15 	
22250 	14 	
22350 	20 	
22450 	18 	
22550 	25 	
22650 	20 	
22750 	21 	
22850 	15 	
22950 	9 	
23050 	12 	
23150 	9 	
23250 	9 	
23350 	9 	
23450 	11 	
23550 	9 	
23650 	9 	
23750 	12 	
23850 	11 	
23950 	6 	
24050 	6 	
24150 	15 	
24250 	4 	
24350 	5 	
24450 	6 	
24550 	8 	
24650 	6 	
24750 	8 	
24850 	7 	
24950 	7 	
25050 	2 	
25150 	4 	
25250 	8 	
25350 	4 	
25450 	8 	
25550 	3 	
25650 	3 	
25750 	3 	
25850 	3 	
25950 	2 	
26050 	2 	
26150 	4 	
26250 	3 	
26350 	4 	
26450 	3 	
26550 	2 	
26650 	1 	
26750 	3 	
26850 	2 	
26950 	0 	
27050 	2 	
27150 	0 	
27250 	0 	
27350 	1 	
27450 	1 	
27550 	0 	
27650 	0 	
27750 	0 	
27850 	0 	
27950 	0 	
28050 	0 	
28150 	1 	
28250 	0 	
28350 	0 	
28450 	0 	
28550 	0 	
28650 	1 	
28750 	0 	
28850 	0 	
28950 	0 	
29050 	0 	
29150 	1 	
29250 	0 	
29350 	0 	
29450 	0 	
29550 	0 	
29650 	0 	
29750 	0 	
29850 	0 	
29950 	0 	
30050 	1 	
30150 	0 	
30250 	0 	
30350 	0 	
30450 	0 	
30550 	0 	
30650 	1 	
30750 	0 	
30850 	1 	
30950 	0 	
31050 	0 	
31150 	1 	
31250 	0 	
31350 	0 	
31450 	0 	
31550 	0 	
31650 	0 	
31750 	0 	
31850 	0 	
31950 	0 	
32050 	0 	
32150 	0 	
32250 	0 	
32350 	0 	
32450 	0 	
32550 	0 	
32650 	0 	
32750 	0 	
32850 	0 	
32950 	0 	
33050 	0 	
33150 	0 	
33250 	0 	
33350 	0 	
33450 	0 	
33550 	0 	
33650 	1 	
33750 	0 	
33850 	0 	
33950 	1 	
34050 	0 	
34150 	0 	
34250 	0 	
34350 	0 	
34450 	0 	
34550 	0 	
34650 	0 	
34750 	0 	
34850 	0 	
34950 	0 	
35050 	0 	
35150 	0 	
35250 	0 	
35350 	0 	
35450 	0 	
35550 	0 	
35650 	0 	
35750 	0 	
35850 	0 	
35950 	0 	
36050 	0 	
36150 	0 	
36250 	0 	
36350 	0 	
36450 	0 	
36550 	0 	
36650 	0 	
36750 	0 	
36850 	0 	
36950 	0 	
37050 	0 	
37150 	0 	
37250 	1 	
37350 	0 	
37450 	0 	
37550 	0 	
37650 	0 	
37750 	0 	
37850 	0 	
37950 	0 	
38050 	0 	
38150 	0 	
38250 	0 	
38350 	0 	
38450 	0 	
38550 	0 	
38650 	0 	
38750 	0 	
38850 	0 	
38950 	0 	
39050 	0 	
39150 	0 	
39250 	0 	
39350 	0 	
39450 	0 	
39550 	0 	
39650 	0 	
39750 	0 	
39850 	0 	
39950 	0 	
40050 	0 	
40150 	0 	
40250 	0 	
40350 	0 	
40450 	0 	
40550 	0 	
40650 	0 	
40750 	0 	
40850 	0 	
40950 	0 	
41050 	0 	
41150 	0 	
41250 	0 	
41350 	0 	
41450 	0 	
41550 	0 	
41650 	0 	
41750 	0 	
41850 	0 	
41950 	0 	
42050 	0 	
42150 	0 	
42250 	0 	
42350 	0 	
42450 	0 	
42550 	0 	
42650 	0 	
42750 	0 	
42850 	0 	
42950 	0 	
43050 	0 	
43150 	0 	
43250 	0 	
43350 	0 	
43450 	0 	
43550 	0 	
43650 	0 	
43750 	0 	
43850 	0 	
43950 	0 	
44050 	0 	
44150 	0 	
44250 	0 	
44350 	0 	
44450 	0 	
44550 	0 	
44650 	0 	
44750 	0 	
44850 	0 	
44950 	0 	
45050 	0 	
45150 	0 	
45250 	0 	
45350 	0 	
45450 	0 	
45550 	0 	
45650 	0 	
45750 	0 	
45850 	0 	
45950 	0 	
46050 	0 	
46150 	0 	
46250 	1 	
46350 	0 	
46450 	0 	
46550 	0 	
46650 	0 	
46750 	0 	
46850 	0 	
46950 	0 	
47050 	0 	
47150 	0 	
47250 	0 	
47350 	0 	
47450 	0 	
47550 	0 	
47650 	0 	
47750 	0 	
47850 	0 	
47950 	0 	
48050 	0 	
48150 	0 	
48250 	0 	
48350 	0 	
48450 	0 	
48550 	0 	
48650 	0 	
48750 	0 	
48850 	0 	
48950 	0 	
49050 	0 	
49150 	0 	
49250 	0 	
49350 	0 	
49450 	0 	
49550 	0 	
49650 	0 	
49750 	0 	
49850 	1 	
49950 	0 	
50050 	0 	
50150 	0 	
50250 	1 	
50350 	0 	
50450 	0 	
50550 	0 	
50650 	0 	
50750 	0 	
50850 	0 	
50950 	0 	
51050 	0 	
51150 	0 	
51250 	0 	
51350 	0 	
51450 	0 	
51550 	1 	
51650 	0 	
51750 	0 	
51850 	0 	
51950 	0 	
52050 	0 	
52150 	0 	
52250 	0 	
52350 	0 	
52450 	0 	
52550 	0 	
52650 	0 	
52750 	0 	
52850 	0 	
52950 	0 	
53050 	0 	
53150 	0 	
53250 	0 	
53350 	0 	
53450 	0 	
53550 	0 	
53650 	0 	
53750 	0 	
53850 	0 	
53950 	0 	
54050 	0 	
54150 	1 	
54250 	0 	
54350 	0 	
54450 	0 	
54550 	0 	
54650 	0 	
54750 	0 	
54850 	0 	
54950 	0 	
55050 	0 	
55150 	0 	
55250 	0 	
55350 	0 	
55450 	0 	
55550 	0 	
55650 	0 	
55750 	0 	
55850 	0 	
55950 	0 	
56050 	0 	
56150 	0 	
56250 	0 	
56350 	0 	
56450 	0 	
56550 	0 	
56650 	0 	
56750 	0 	
56850 	0 	
56950 	0 	
57050 	0 	
57150 	0 	
57250 	0 	
57350 	0 	
57450 	0 	
57550 	0 	
57650 	0 	
57750 	0 	
57850 	0 	
57950 	0 	
58050 	0 	
58150 	0 	
58250 	0 	
58350 	0 	
58450 	0 	
58550 	0 	
58650 	0 	
58750 	0 	
58850 	0 	
58950 	0 	
