

*** Start of Header ***

Signature:  	 HERA Writer V 1.1
Separator TAB
Decimal Separator:  "." 
Date:  	 15/05/2025 
Time:  	 12:18:50 
Username:  	 Guest 
Description:  	 Charge Histogram  
Dataset Channels: 	 2 
Dataset Samples:  	 500 

Data taking Conditions:  	 L.E.D. Driver Setting:  
 
Dataset metadata
Date / Time creation: 	 20250515-T121849 
User: 	 Guest 
Activity code: 	 20 
Sub-Activity code: 	 1 
Sub-Activity: 	 A1.1 SiPM Characterization 

PSAU settings:
 Channel in use: 	 1 

Channels setting follow: 	  
Ch.:  	 0 
SiPM Serial: 	 10564 
Bias Voltage [V]: 	 54,00 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -100,00 
Channel Temperature [°C]: 	 21,50 
T Compensation:  	 Off 
dV/dT 	 20,00 
Ch.:  	 1 
SiPM Serial: 	 10567 
Bias Voltage [V]: 	 55,50 
Gain [dB]: 	 20,00 
Threshold [mV]: 	 -20,00 
Channel Temperature [°C]: 	 21,50 
T Compensation:  	 On 
dV/dT 	 20,00 

DGTZ settings:
 Model: 	 DT5720A 
Model #: 	 9 
Serial #: 	 1164 
Channel 0 Status: 	 Off 
Channel 1 Status: 	 On 
DC Offset 0: 	 -38 
DC Offset 1: 	 0 
Trigger Mode: 	 FALSE 
Trigger Rise Time: 	 8 
Trigger Mean: 	 8 
Trigger 0 Thresh.: 	 30 
Trigger 1 Thresh.: 	 0 
Gate Mode: 	 FALSE 
Gate Width|Pre|Hold: 	 5000 | 200 | 5000 
Baseline Mean|Thresh.|NoFlatTime: 	 16 | 8 | 5000 
Coincidence Status: 	 FALSE 
Coincidence on GPO|Time: 	 0 | 0 
*** End of Header ***
 
ADC Channel	Counts	 
16650 	0 	
16750 	0 	
16850 	0 	
16950 	0 	
17050 	0 	
17150 	1 	
17250 	1 	
17350 	1 	
17450 	1 	
17550 	0 	
17650 	0 	
17750 	0 	
17850 	0 	
17950 	1 	
18050 	1 	
18150 	0 	
18250 	1 	
18350 	1 	
18450 	1 	
18550 	0 	
18650 	2 	
18750 	1 	
18850 	1 	
18950 	0 	
19050 	0 	
19150 	0 	
19250 	1 	
19350 	1 	
19450 	1 	
19550 	1 	
19650 	0 	
19750 	0 	
19850 	0 	
19950 	0 	
20050 	0 	
20150 	0 	
20250 	0 	
20350 	0 	
20450 	0 	
20550 	0 	
20650 	0 	
20750 	0 	
20850 	0 	
20950 	0 	
21050 	1 	
21150 	2 	
21250 	0 	
21350 	0 	
21450 	1 	
21550 	1 	
21650 	0 	
21750 	0 	
21850 	0 	
21950 	0 	
22050 	0 	
22150 	1 	
22250 	0 	
22350 	1 	
22450 	1 	
22550 	1 	
22650 	1 	
22750 	0 	
22850 	0 	
22950 	0 	
23050 	0 	
23150 	0 	
23250 	0 	
23350 	0 	
23450 	0 	
23550 	0 	
23650 	0 	
23750 	0 	
23850 	0 	
23950 	2 	
24050 	0 	
24150 	1 	
24250 	0 	
24350 	0 	
24450 	0 	
24550 	0 	
24650 	0 	
24750 	1 	
24850 	0 	
24950 	0 	
25050 	0 	
25150 	0 	
25250 	0 	
25350 	0 	
25450 	0 	
25550 	0 	
25650 	0 	
25750 	0 	
25850 	0 	
25950 	0 	
26050 	0 	
26150 	0 	
26250 	0 	
26350 	0 	
26450 	0 	
26550 	0 	
26650 	0 	
26750 	0 	
26850 	0 	
26950 	1 	
27050 	0 	
27150 	0 	
27250 	0 	
27350 	0 	
27450 	1 	
27550 	0 	
27650 	0 	
27750 	0 	
27850 	0 	
27950 	0 	
28050 	0 	
28150 	0 	
28250 	0 	
28350 	0 	
28450 	0 	
28550 	0 	
28650 	0 	
28750 	1 	
28850 	0 	
28950 	0 	
29050 	0 	
29150 	0 	
29250 	0 	
29350 	0 	
29450 	0 	
29550 	1 	
29650 	0 	
29750 	0 	
29850 	1 	
29950 	0 	
30050 	0 	
30150 	0 	
30250 	0 	
30350 	0 	
30450 	0 	
30550 	0 	
30650 	0 	
30750 	0 	
30850 	0 	
30950 	1 	
31050 	0 	
31150 	0 	
31250 	0 	
31350 	1 	
31450 	1 	
31550 	1 	
31650 	0 	
31750 	0 	
31850 	0 	
31950 	0 	
32050 	0 	
32150 	1 	
32250 	0 	
32350 	0 	
32450 	0 	
32550 	0 	
32650 	0 	
32750 	0 	
32850 	0 	
32950 	0 	
33050 	0 	
33150 	1 	
33250 	0 	
33350 	0 	
33450 	0 	
33550 	0 	
33650 	0 	
33750 	0 	
33850 	0 	
33950 	0 	
34050 	1 	
34150 	0 	
34250 	0 	
34350 	0 	
34450 	0 	
34550 	0 	
34650 	0 	
34750 	1 	
34850 	0 	
34950 	0 	
35050 	0 	
35150 	0 	
35250 	0 	
35350 	1 	
35450 	0 	
35550 	0 	
35650 	0 	
35750 	0 	
35850 	0 	
35950 	0 	
36050 	0 	
36150 	0 	
36250 	0 	
36350 	0 	
36450 	0 	
36550 	0 	
36650 	0 	
36750 	0 	
36850 	0 	
36950 	0 	
37050 	0 	
37150 	0 	
37250 	0 	
37350 	0 	
37450 	0 	
37550 	1 	
37650 	0 	
37750 	0 	
37850 	0 	
37950 	0 	
38050 	0 	
38150 	0 	
38250 	0 	
38350 	0 	
38450 	1 	
38550 	0 	
38650 	0 	
38750 	0 	
38850 	0 	
38950 	0 	
39050 	0 	
39150 	0 	
39250 	0 	
39350 	0 	
39450 	2 	
39550 	0 	
39650 	0 	
39750 	0 	
39850 	0 	
39950 	0 	
40050 	0 	
40150 	0 	
40250 	0 	
40350 	0 	
40450 	0 	
40550 	0 	
40650 	0 	
40750 	0 	
40850 	0 	
40950 	0 	
41050 	0 	
41150 	0 	
41250 	1 	
41350 	0 	
41450 	0 	
41550 	0 	
41650 	0 	
41750 	0 	
41850 	0 	
41950 	0 	
42050 	0 	
42150 	0 	
42250 	0 	
42350 	0 	
42450 	0 	
42550 	0 	
42650 	0 	
42750 	0 	
42850 	0 	
42950 	0 	
43050 	0 	
43150 	0 	
43250 	0 	
43350 	0 	
43450 	0 	
43550 	0 	
43650 	0 	
43750 	0 	
43850 	0 	
43950 	0 	
44050 	0 	
44150 	1 	
44250 	0 	
44350 	0 	
44450 	0 	
44550 	0 	
44650 	0 	
44750 	0 	
44850 	0 	
44950 	0 	
